0:0:56.59,1211.182,-349.0,-298.0,-1207.81,-16943.75,8662.5
0:0:56.91,-1259.033,808.0,-673.0,8876.56,7142.19,-16820.31
0:0:57.30,1054.199,-138.0,-505.0,-982.81,-12753.12,8903.12
0:0:57.62,-1281.006,771.0,-898.0,10395.31,-681.25,-16779.69
0:0:58.1,1162.354,107.0,-505.0,2568.75,-4629.69,5539.06
0:0:58.38,-1122.559,547.0,-275.0,9121.88,23045.31,-9962.5
0:0:58.78,857.666,-240.0,-361.0,-971.88,-8809.38,13012.5
0:0:59.11,-1252.93,477.0,-335.0,7309.38,13756.25,-7428.12
0:0:59.48,1005.859,-328.0,-499.0,-295.31,-14040.62,8109.38
0:1:0.22,1089.356,195.0,79.0,-6332.81,-6850.0,17745.31
0:1:0.49,-918.701,818.0,-197.0,5620.31,-3957.81,-15584.38
0:1:0.87,954.102,-438.0,-346.0,4101.56,-24520.31,4375.0
0:1:1.22,-1233.154,740.0,-708.0,11206.25,16226.56,-8176.56
0:1:2.63,-1361.816,359.0,-323.0,5018.75,11382.81,-12285.94
0:1:3.4,1388.428,-152.0,-279.0,-2271.88,-5451.56,13395.31
0:1:3.33,-1246.338,332.0,-331.0,16465.62,23415.62,-20862.5
0:1:3.73,1327.148,-98.0,-317.0,-143.75,-19685.94,9364.06
0:1:4.3,-1293.213,532.0,-197.0,6078.12,20357.81,-19084.38
0:1:4.43,1114.258,-131.0,-439.0,5248.44,-6967.19,13229.69
0:1:4.73,-1116.943,456.0,-328.0,4834.38,17751.56,-15267.19
0:1:5.13,1186.768,-204.0,-256.0,-387.5,-9779.69,7237.5
0:1:5.42,-967.041,544.0,-261.0,5578.12,14726.56,-11496.88
0:1:5.84,1031.494,-418.0,-439.0,3392.19,-21726.56,5032.81
0:1:6.13,-1474.609,663.0,-233.0,4229.69,5165.62,-15835.94
0:1:6.52,1219.971,-397.0,-43.0,3387.5,-24126.56,5959.38
0:1:6.87,-1302.978,479.0,-298.0,6631.25,15664.06,-13071.88
0:1:7.56,-1128.906,696.0,-462.0,5829.69,14275.0,-8098.44
0:1:7.97,842.773,-593.0,-6.0,-4504.69,-10698.44,7096.88
0:1:8.26,-1068.359,723.0,-632.0,8545.31,10207.81,-8717.19
